lat,lon,depth
35.16109,139.59944,32.527
35.16111,139.59944,32.774
35.161133,139.59944,32.993
35.16115,139.59944,33.486
35.161175,139.59944,33.842
35.16103,139.59952,32.418
35.161037,139.59952,32.391
35.161037,139.59953,32.418
35.16104,139.59953,32.172
35.161102,139.59958,32.226
35.161068,139.59982,31.295
35.16107,139.59982,31.35
35.161076,139.59982,31.09
35.16108,139.59981,30.994
35.16108,139.59982,30.803
35.161068,139.59984,30.957666666666665
35.16107,139.59984,31.46625
35.161076,139.59984,31.217142857142857
35.16108,139.59984,31.341
35.16108,139.59985,31.328777777777777
35.161076,139.59987,31.137222222222224
35.16108,139.59987,31.104
35.16111,139.59981,31.391
35.16111,139.59982,31.295
35.161095,139.59984,31.577
35.1611,139.59984,31.34614285714286
35.161102,139.59984,31.364
35.161106,139.59984,31.261
35.161106,139.59985,31.843
35.161106,139.59987,31.747
35.16111,139.59984,31.573
35.16112,139.59985,31.577
35.161125,139.59985,31.91825
35.16113,139.59985,32.073
35.16112,139.59987,31.268
35.161125,139.59987,31.2545
35.16113,139.59987,31.633
35.16117,139.59982,31.4735
35.161175,139.59981,31.5145
35.161175,139.59982,31.61
35.16118,139.59981,31.131
35.16118,139.59982,31.049
35.16115,139.59987,31.925
35.16116,139.59984,31.158
35.16118,139.59984,31.733
35.161167,139.59985,31.213
35.16118,139.59985,31.651
35.161274,139.59941,33.677
35.161278,139.59943,33.842
35.161278,139.59946,33.623
35.161285,139.59933,33.869
35.161285,139.59935,33.404
35.161293,139.59935,33.185
35.161343,139.59938,33.431
35.16136,139.59947,33.787
35.161427,139.59943,33.705
35.161312,139.59949,33.02
35.161324,139.5995,32.911
35.16133,139.5995,32.829
35.161343,139.59953,32.911
35.161358,139.59953,33.157
35.161373,139.59949,34.115
35.161266,139.59981,31.131
35.16127,139.59981,31.6785
35.161274,139.59982,31.87
35.161278,139.5998,31.386666666666667
35.161274,139.59984,32.336
35.161278,139.59984,31.569
35.161278,139.59985,31.843
35.161373,139.59969,31.597
35.161373,139.5997,31.87
35.16133,139.59981,32.117
35.161335,139.59982,32.144
35.161346,139.59982,32.062
35.161354,139.59982,32.062
35.16136,139.59982,32.18066666666667
35.161366,139.59982,32.336
35.161396,139.59956,33.294
35.16141,139.59955,32.801
35.161427,139.59956,32.966
35.161434,139.59958,33.102
35.161438,139.5996,33.048
35.161438,139.59962,33.513
35.16144,139.59961,32.966
35.16146,139.59961,31.816
35.161446,139.59964,32.966
35.16145,139.59966,33.185
35.161453,139.59964,33.595
35.161472,139.59964,33.896
35.161533,139.59953,33.404
35.161537,139.59953,33.568
35.161545,139.59956,34.361999999999995
35.16151,139.59962,31.597
35.16152,139.59961,31.82466666666667
35.16152,139.59964,33.376
35.161537,139.59962,33.185
35.161545,139.59962,33.349
35.16155,139.59958,33.677
35.16155,139.59961,33.705
35.161552,139.59958,33.76
35.161552,139.5996,33.7455
35.16153,139.59964,33.677
35.161484,139.59978,32.993
35.161495,139.5998,33.048
35.161514,139.59984,32.829
35.16152,139.59985,32.774
35.161724,139.59874,36.518
35.161736,139.59875,36.383
35.161747,139.59875,36.362
35.16176,139.59875,36.487
35.161842,139.59875,36.726
35.161854,139.59875,36.841
35.161938,139.59877,37.059
35.161945,139.59877,36.841
35.161957,139.59877,36.893
35.162094,139.59879,37.236
35.162106,139.59879,37.309
35.162117,139.59879,37.267
35.16213,139.59879,37.226
35.16214,139.59879,37.236
35.16222,139.59879,37.559
35.162228,139.59879,37.736
35.16224,139.59879,37.684
35.16225,139.5988,37.642
35.162323,139.5988,37.788
35.162334,139.59882,37.757
35.162346,139.59882,37.788
35.161957,139.59969,33.719
35.16232,139.59938,35.686
35.162334,139.59938,35.831
35.16235,139.59938,35.857
35.16234,139.5994,36.008
35.162155,139.5995,35.092
35.16209,139.5996,33.916
35.162106,139.59958,34.2185
35.162113,139.59987,34.53
35.16212,139.59987,34.811
35.162136,139.59985,34.739
35.162144,139.59984,34.884
35.16228,139.59955,35.977
35.162285,139.59949,36.206
35.162285,139.5995,36.258
35.162285,139.59953,35.842
35.16229,139.59949,36.279
35.16229,139.59952,36.102
35.16227,139.59961,35.967
35.16227,139.59962,35.582
35.162273,139.5996,35.758
35.16228,139.59958,36.3
35.162243,139.59969,35.696
35.162247,139.59969,35.904
35.162205,139.59987,35.04
35.162212,139.59987,35.061
35.162228,139.59985,34.791
35.162247,139.59985,34.822
35.162342,139.59981,35.706
35.162354,139.59981,35.665
35.15959,139.60002,27.475
